BLUE_TOP,BLUE_JUNGLE,BLUE_MIDDLE,BLUE_BOTTOM,BLUE_UTILITY,RED_WINNER,RED_TOP,RED_JUNGLE,RED_MIDDLE,RED_BOTTOM,RED_UTILITY
Jax,Ekko,Corki,Varus,Caitlyn,False,Jayce,JarvanIV,Akali,Twitch,Rell
MonkeyKing,Gwen,Yasuo,Lucian,Nami,True,Renekton,Pantheon,Ekko,Samira,Nautilus
Jax,Qiyana,Sylas,Lucian,Twitch,True,Riven,LeeSin,TwistedFate,Varus,Mel
Yorick,Viego,Veigar,Zeri,Lulu,False,Sett,Qiyana,Leblanc,Corki,Maokai
Ambessa,Belveth,Zoe,Draven,Nautilus,True,Yorick,Volibear,TwistedFate,Twitch,Shaco
Akali,Taliyah,Qiyana,Senna,Alistar,True,Heimerdinger,Neeko,Ezreal,Tristana,Nautilus
Renekton,Zed,Zoe,Sivir,Poppy,False,Vladimir,Talon,Orianna,Ashe,Alistar
Fiora,Gwen,Zac,Zyra,Lulu,True,Kennen,Karthus,Zed,Smolder,Soraka
KSante,Belveth,Akali,Diana,Rakan,True,Aatrox,Kayn,Aurora,Nilah,Lulu
Ambessa,Trundle,Cassiopeia,Varus,Janna,True,Jayce,Kindred,Nunu,Aphelios,FiddleSticks
Aatrox,Kindred,Yone,Hwei,Neeko,False,Irelia,Ekko,Xerath,Aphelios,Alistar
KSante,Trundle,Zoe,Sivir,Janna,True,Gwen,Viego,Syndra,Draven,Alistar
Gangplank,Udyr,Vex,Ezreal,FiddleSticks,False,Poppy,Hecarim,Fizz,Kaisa,Alistar
Chogath,Pantheon,Fizz,Zeri,Braum,False,Ambessa,Jax,Zoe,Tristana,Nidalee
Aatrox,Gwen,Azir,Sivir,Rell,True,Ivern,Ambessa,Orianna,Jhin,Zilean
Nasus,Kindred,Orianna,Ezreal,FiddleSticks,True,Garen,Ekko,Irelia,Lucian,Soraka
Gangplank,Zyra,Yasuo,Xayah,Neeko,False,Naafiri,Pantheon,TwistedFate,Tristana,Yuumi
Jayce,Gwen,Orianna,Senna,Rakan,False,Kennen,JarvanIV,Ekko,Tristana,Lulu
Vladimir,LeeSin,TwistedFate,Tristana,Lulu,False,Riven,Belveth,Akali,Twitch,Rell
Ambessa,JarvanIV,Sylas,Tristana,Lulu,False,Chogath,Zac,Syndra,Sivir,Alistar
Ambessa,Graves,Ahri,Lucian,Braum,True,Vladimir,Belveth,TwistedFate,Aphelios,Nautilus
Fiora,Karthus,Irelia,Xayah,Leona,False,MonkeyKing,DrMundo,Sylas,Jinx,Rakan
Rengar,Ambessa,Akali,Zeri,Rakan,False,Fiora,Graves,Annie,Sivir,Bard
Vladimir,Rammus,Ryze,Jhin,Bard,True,Ivern,Zed,Hwei,Vayne,Pyke
Ambessa,Zed,Ivern,Ezreal,Zilean,True,Volibear,Ekko,Diana,Sivir,Bard
Volibear,Gwen,Irelia,Vayne,Braum,True,Gnar,Zed,Syndra,MissFortune,Bard
Jax,Viego,Morgana,Aphelios,Nautilus,True,Garen,Skarner,Zoe,Kaisa,Janna
Garen,Viego,Leblanc,Jayce,Pyke,False,Gragas,Talon,Akali,Ashe,Nautilus
Zac,Briar,Ekko,Twitch,Rakan,True,Mordekaiser,Zed,Kassadin,Jinx,Lulu
Zed,Taliyah,Irelia,Ezreal,Sona,True,Garen,RekSai,Hwei,Draven,Alistar
Jax,Ambessa,Naafiri,Mel,Leona,False,Renekton,Brand,Yasuo,MissFortune,Nautilus
Tryndamere,Pantheon,Kassadin,Karthus,Pyke,True,Renekton,Volibear,TwistedFate,Aphelios,Karma
Ambessa,Nunu,Taliyah,Smolder,Pyke,True,Riven,LeeSin,Sylas,Twitch,Sona
Ambessa,Zed,Lissandra,Caitlyn,Yuumi,False,Urgot,Naafiri,Syndra,Jinx,Thresh
Urgot,Gwen,Corki,Xayah,JarvanIV,False,Darius,Nocturne,Chogath,Lucian,Milio
Urgot,Kayn,Vladimir,Aphelios,Thresh,True,Gragas,Ambessa,Zoe,Jinx,Alistar
Akali,JarvanIV,Sylas,Kaisa,Nautilus,False,Tryndamere,MonkeyKing,Ekko,Vayne,Janna
Jayce,Nidalee,TwistedFate,Jinx,Milio,False,DrMundo,Briar,Vladimir,Varus,Zilean
Yorick,Trundle,Zoe,Sivir,Lulu,True,Kayle,Nidalee,Jayce,Aphelios,Pyke
Ambessa,Lillia,Lissandra,Vayne,Lulu,False,Renekton,Diana,Yasuo,Jhin,Sona
Yorick,Karthus,Yasuo,Tristana,Alistar,True,Irelia,JarvanIV,Azir,Vayne,Pyke
Renekton,Nidalee,Cassiopeia,Kaisa,Pyke,False,Ornn,Naafiri,Sylas,Zeri,Nautilus
Heimerdinger,Kayn,Sylas,Smolder,Pyke,False,Aatrox,Hecarim,Lissandra,Tristana,Bard
Ambessa,Naafiri,Corki,Lux,Braum,True,Gwen,Nunu,Draven,Yasuo,Pyke
Akali,Neeko,Irelia,Yasuo,Alistar,False,Jax,LeeSin,Viktor,Senna,Nautilus
Jax,Nidalee,TwistedFate,Sivir,Leona,True,DrMundo,LeeSin,Ahri,Ziggs,Alistar
Jax,LeeSin,TwistedFate,Corki,Thresh,False,Teemo,Nidalee,Tristana,Viktor,Leona
Gangplank,Belveth,Leblanc,Smolder,Maokai,True,Jax,Naafiri,Akali,Tristana,Lulu
Ambessa,Zyra,Vladimir,Lucian,Milio,False,Jayce,Nidalee,Irelia,Tristana,Sona
Ambessa,Rammus,TwistedFate,Tristana,Mel,False,Jayce,Viego,Anivia,Varus,Lux
Yasuo,Hecarim,Taliyah,Zyra,Alistar,False,Irelia,Zed,Azir,Veigar,Shen
Urgot,Volibear,Hwei,Ezreal,Poppy,True,Yasuo,Viego,Lissandra,Irelia,Rell
Gwen,Ekko,Yasuo,Tristana,Pyke,True,Vayne,Volibear,Azir,Aphelios,Leona
DrMundo,LeeSin,Akali,Draven,Pyke,True,Aatrox,RekSai,Syndra,Lucian,Milio
Urgot,MonkeyKing,Xerath,Samira,Rell,False,Yorick,Viego,Cassiopeia,Ashe,Neeko
Shen,LeeSin,Sylas,Senna,Bard,True,Ryze,Shaco,Yasuo,Varus,Neeko
Aatrox,Volibear,Galio,Swain,Senna,False,Jayce,Vi,Neeko,Aphelios,Bard
Ambessa,Ekko,Katarina,Zeri,Lulu,True,Azir,Shaco,Syndra,Vayne,Soraka
Ryze,LeeSin,Zoe,Zeri,Janna,True,Gragas,Brand,Jayce,Jinx,Blitzcrank
Ambessa,Ekko,Tristana,Hwei,Nami,True,Neeko,Kayn,Sylas,Aphelios,Lulu
Ambessa,Ekko,Qiyana,Jinx,FiddleSticks,False,Aatrox,Graves,Galio,Hwei,Nami
Vladimir,Volibear,Akali,Jhin,Draven,True,Neeko,Karthus,Talon,Twitch,Rell
Chogath,Belveth,Hwei,Jhin,Sona,False,Camille,Volibear,Galio,Vayne,Nami
Renekton,Zac,Lissandra,Samira,Nautilus,True,Chogath,Kayn,Sylas,Smolder,Nami
Smolder,Zac,Yasuo,Draven,Nautilus,False,Vladimir,JarvanIV,Azir,Caitlyn,Braum
Gragas,Ekko,Yasuo,Twitch,Soraka,True,Riven,Taliyah,Viktor,Aphelios,Nautilus
Gangplank,Jax,Sylas,MissFortune,Alistar,False,Renekton,JarvanIV,Azir,Sivir,Rakan
Azir,LeeSin,Yasuo,Zeri,Janna,True,Vladimir,KSante,Sylas,Kled,Nami
Aatrox,Nunu,Sylas,Xayah,Rakan,False,Ambessa,Shaco,Galio,Kaisa,Lulu
Teemo,XinZhao,Yone,Seraphine,Karma,False,Zed,Diana,Riven,Jhin,Nautilus
Teemo,Trundle,MonkeyKing,MissFortune,FiddleSticks,True,Sion,Volibear,Hwei,Corki,Bard
Ambessa,Elise,Vladimir,Corki,Pyke,True,KSante,Hecarim,Gragas,Kaisa,Seraphine
Kayle,JarvanIV,Ahri,Varus,Sona,True,Irelia,Hecarim,Azir,Kaisa,Neeko
Nasus,Jax,Akali,Jinx,Senna,True,DrMundo,Nidalee,Smolder,Corki,Janna
Singed,Rengar,Akali,Corki,Janna,False,Ambessa,Jax,Sylas,Draven,Senna
KSante,Morgana,Kindred,Varus,Lulu,False,Shen,Jax,Sylas,Lucian,Karma
Kennen,Ivern,Yasuo,Aphelios,Nautilus,True,Quinn,Gwen,Naafiri,Jhin,Pyke
Renekton,Gwen,Yasuo,Ziggs,Nami,False,Urgot,Vi,Ahri,KogMaw,Senna
Yorick,Trundle,Akali,Aphelios,Zilean,False,Chogath,Udyr,Jayce,Senna,Karma
KSante,Pantheon,Zilean,Lucian,Nami,True,Garen,Sion,Yasuo,KogMaw,Alistar
Fiora,Zyra,Akali,Caitlyn,Karma,False,Yorick,LeeSin,Xerath,Vayne,Nautilus
Shaco,Ekko,Malzahar,Kalista,Blitzcrank,False,DrMundo,Pantheon,Sylas,Jinx,Thresh
Quinn,Trundle,Azir,KogMaw,Braum,False,Malphite,Belveth,Sylas,Lucian,Nami
Heimerdinger,Rammus,Talon,Aphelios,Lulu,True,Ambessa,Elise,Neeko,Varus,Soraka
Nasus,Pantheon,Syndra,Corki,Sett,True,Mordekaiser,Trundle,Akali,Draven,Rell
Ryze,XinZhao,Aurora,Lucian,Braum,False,Nidalee,Ivern,Sylas,Draven,Pyke
Zac,Corki,Kassadin,Yasuo,Poppy,True,Quinn,Volibear,Akali,Kaisa,Alistar
Teemo,Corki,Kassadin,Varus,Shaco,True,Ahri,Nidalee,Aatrox,Twitch,Alistar
Jax,Viego,Syndra,Twitch,Nautilus,False,Azir,Corki,Zed,Zoe,Janna
Poppy,MonkeyKing,Orianna,Aphelios,Zilean,False,Kennen,Viego,Riven,Corki,Sona
Renekton,Taliyah,Zed,Aphelios,Janna,False,Yorick,Corki,Sylas,Ezreal,Nami
Nasus,MasterYi,Galio,Lucian,Alistar,True,Camille,Graves,Sylas,Jhin,Zilean
Vladimir,JarvanIV,Velkoz,Caitlyn,Nautilus,True,Irelia,Heimerdinger,Aphelios,Xayah,Blitzcrank
Jax,Gwen,Yone,Seraphine,Bard,False,Rumble,Shen,Aphelios,Varus,Neeko
Riven,Diana,Yasuo,Aphelios,Milio,False,Jayce,Ivern,Malphite,Jhin,Zoe
Lissandra,Viego,TwistedFate,Sivir,Lux,False,Garen,LeeSin,Azir,Aphelios,Senna
Ornn,Udyr,Yone,Yasuo,Neeko,True,Shen,Shaco,Akali,Tristana,Soraka
Orianna,Shaco,Riven,Jhin,Sona,True,Heimerdinger,Nidalee,Yone,Senna,Neeko
Jayce,Qiyana,Akali,Samira,Nautilus,False,Malphite,Gwen,Caitlyn,Jinx,Karma
Ornn,Qiyana,Taliyah,Lucian,Morgana,False,Gnar,Hecarim,Viktor,Vayne,Blitzcrank
Sett,Zed,Taliyah,Corki,Senna,True,Renekton,Hecarim,Zac,Vayne,Yuumi
Jax,JarvanIV,Leblanc,Senna,Karma,False,Gnar,Taliyah,Irelia,Lux,Zoe
Renekton,Hecarim,Orianna,Smolder,Karma,False,Ornn,Zed,Diana,Senna,Pantheon
Kayle,Hecarim,Katarina,Aphelios,Lulu,False,Gwen,Taliyah,Galio,Twitch,Yuumi
Aatrox,Belveth,Viktor,Lucian,Nami,True,Sett,Viego,AurelionSol,Karthus,Poppy
Zac,Kaisa,Sylas,Corki,Seraphine,True,Chogath,RekSai,Diana,Karthus,Poppy
Ambessa,Tryndamere,TwistedFate,Ziggs,Rell,False,Sion,Graves,Sylas,Xayah,Pantheon
Aatrox,Gwen,Ahri,Smolder,Sona,True,Pantheon,Hecarim,Annie,Tristana,Milio
Gwen,Viego,Malzahar,Jinx,Pantheon,False,Teemo,Khazix,Orianna,Aphelios,Janna
Rumble,Zed,Sylas,Yasuo,Senna,False,Gangplank,LeeSin,Cassiopeia,Lux,Nautilus
Ornn,Kindred,Katarina,Caitlyn,Sona,False,Camille,Zyra,Taliyah,Draven,Leona
Darius,Kayn,Ryze,KogMaw,Rell,True,Lissandra,Diana,Yasuo,Ashe,Poppy
Ambessa,Poppy,Orianna,Lucian,Nami,True,Yorick,Rengar,Zoe,KogMaw,Bard
Sion,LeeSin,Viktor,Tristana,Alistar,False,Zac,XinZhao,Ryze,Kaisa,Pyke
Ambessa,Rengar,Orianna,Corki,Bard,True,Sion,Talon,Ryze,Ezreal,Poppy
Aurora,Urgot,Lucian,Seraphine,Karma,False,KSante,Udyr,Sylas,Smolder,Senna
Qiyana,Lillia,Akshan,Jinx,Katarina,True,Neeko,Naafiri,Talon,Seraphine,Rell
Gwen,Viego,Galio,Corki,Rell,False,Garen,Zed,Ryze,Hwei,Senna
Urgot,Zed,Taliyah,Lux,Nami,False,Sion,Sylas,Ekko,Draven,Thresh
Garen,Diana,Zed,Vayne,Milio,False,Yone,Viego,Zilean,Draven,Alistar
Aatrox,Brand,Ahri,Lucian,Nami,False,Qiyana,Sylas,Anivia,Caitlyn,Karma
Riven,Nidalee,Sylas,Corki,Alistar,False,Renekton,DrMundo,Vex,Sivir,Rakan
Zoe,Rengar,Vladimir,Nilah,Pyke,False,Singed,Kayn,Teemo,Ashe,Braum
Teemo,Trundle,Morgana,Xayah,Rakan,False,Akali,LeeSin,Qiyana,KogMaw,Poppy
Ambessa,Viego,Diana,Caitlyn,Morgana,True,Ahri,JarvanIV,Kassadin,Aphelios,Karma
Shen,Qiyana,Cassiopeia,Aphelios,Lulu,True,Aurora,XinZhao,Corki,Smolder,Alistar
Zoe,Rengar,Pantheon,Mel,Karma,True,Camille,MonkeyKing,Qiyana,Ziggs,Alistar
Aatrox,Udyr,Akshan,Zeri,Karma,False,Irelia,Ekko,Jayce,Vayne,Lulu
Fiora,LeeSin,Diana,Corki,Rakan,True,Nocturne,Poppy,Syndra,Sivir,Lulu
Gragas,Naafiri,TwistedFate,Lucian,Alistar,True,Gwen,Volibear,Akali,Twitch,Yuumi
Gwen,Pantheon,Lissandra,Yunara,Leona,False,Garen,Sylas,Zoe,Irelia,Senna
Pantheon,Ekko,Vladimir,Zeri,Lulu,True,DrMundo,Zed,Viktor,Xayah,Rakan
LeeSin,RekSai,Viktor,Tristana,Rell,True,Volibear,Sylas,Yone,Corki,Nami
Zoe,LeeSin,Ryze,Tristana,Nautilus,False,Aurora,Qiyana,Orianna,Smolder,Bard
Teemo,Trundle,Neeko,Vayne,Alistar,False,Olaf,XinZhao,Hwei,Kaisa,Leblanc
Jax,Ivern,Aurora,MissFortune,Janna,False,DrMundo,Sylas,Corki,Kaisa,Neeko
Aatrox,Qiyana,Syndra,Lucian,Milio,True,Ambessa,Sylas,Taliyah,Aphelios,Alistar
Mordekaiser,Ivern,Varus,Sivir,Alistar,False,Ambessa,MonkeyKing,Azir,Lux,Rakan
Riven,Qiyana,Azir,Ezreal,Seraphine,True,Lucian,Nunu,Sylas,Caitlyn,Poppy
Ambessa,Zyra,Corki,Jhin,Neeko,True,Irelia,MasterYi,Annie,Sivir,Bard
Gragas,Qiyana,Vayne,Twitch,Leona,False,Rumble,Khazix,Taliyah,Kaisa,Neeko
KSante,Nidalee,Corki,Morgana,Bard,True,Jayce,Sylas,Orianna,Yunara,Nami
Ambessa,RekSai,Zed,KogMaw,Neeko,False,Shen,Rengar,TwistedFate,Yunara,Karma
Kayle,Rengar,Akshan,Karthus,Rell,False,Renekton,JarvanIV,Fizz,Twitch,FiddleSticks
Aatrox,MonkeyKing,Taliyah,Aphelios,Neeko,False,Renekton,Viego,Ryze,Jinx,Alistar
Kled,Gwen,Aurora,Cassiopeia,Rakan,False,Jayce,Volibear,Annie,Ezreal,Braum
Rumble,XinZhao,Azir,Kaisa,Neeko,False,Camille,Pantheon,Orianna,Aphelios,Alistar
Rumble,Vi,Brand,Varus,Renata,True,KSante,Poppy,Azir,Draven,Sona
Renekton,Lillia,Taliyah,Jinx,Galio,False,KSante,Kayn,Azir,Aphelios,Milio
Mordekaiser,Ivern,Yone,Draven,Rell,True,Renekton,Zed,Syndra,Yunara,Alistar
Sion,Gwen,Ambessa,Jhin,Maokai,False,Jayce,Trundle,Yone,Ziggs,Poppy
Jayce,Nocturne,Orianna,Smolder,Rakan,False,Sion,Chogath,Taliyah,Senna,Alistar
Gragas,MasterYi,Viktor,Lucian,Rell,True,Shen,Pantheon,Orianna,Tristana,Nautilus
Jayce,Viego,Ryze,KogMaw,Rakan,True,Ambessa,Elise,Akali,Jhin,Poppy
Kled,Karthus,Ambessa,Yasuo,Galio,True,Jax,Zed,Akali,Seraphine,Alistar
Kled,Nidalee,Yasuo,Senna,Karma,False,Camille,Rammus,Sylas,Varus,Nautilus
Zoe,Kindred,Sylas,Tristana,Alistar,False,Riven,Trundle,Orianna,Xayah,Braum
DrMundo,Nidalee,Ryze,Xayah,Rakan,True,Sion,Ekko,Corki,Tristana,Rell
Fiora,Nocturne,Annie,Kaisa,Poppy,False,Ambessa,Jax,Ahri,Vayne,Nami
Fiora,Jax,Kayle,Aphelios,Poppy,True,Ryze,Nocturne,Taliyah,Xayah,Rakan
Yasuo,Kayn,Ryze,Tristana,Janna,True,Garen,Udyr,Anivia,Kaisa,Rell
Yorick,Mordekaiser,Yasuo,Caitlyn,Braum,False,Rumble,Diana,Yone,Aphelios,Karma
Irelia,FiddleSticks,Ryze,Draven,Nautilus,False,Garen,Hecarim,Azir,Twitch,Heimerdinger
Shen,Karthus,Vladimir,Ezreal,Leona,True,Yone,Ivern,Tristana,Swain,Alistar
Sion,Belveth,Galio,Smolder,Senna,False,Urgot,Elise,Zilean,Draven,Blitzcrank
Kayn,Udyr,Talon,Kaisa,Pyke,True,Kled,Rengar,Azir,Senna,Braum
Jayce,Nocturne,Viktor,Kled,Rakan,True,Sion,Pantheon,Syndra,KogMaw,Braum
Jayce,Evelynn,Diana,Kled,Senna,False,Heimerdinger,MasterYi,Orianna,Draven,Nautilus
KSante,Zac,Vladimir,Samira,Alistar,False,Kayle,Graves,Syndra,MissFortune,Poppy
Poppy,Viego,Leblanc,Smolder,Alistar,False,Darius,Ekko,Sylas,Tristana,Leona
Aurora,Zed,Galio,Lucian,Alistar,True,Yasuo,Trundle,Annie,Senna,Braum
Yone,Talon,Syndra,MissFortune,Rell,True,Renekton,Nocturne,Veigar,Senna,Zilean
Warwick,Qiyana,Gragas,Varus,Neeko,True,Renekton,Diana,Zed,Caitlyn,Zilean
Camille,Kindred,Hwei,Twitch,Janna,False,Riven,Zyra,Gragas,Senna,Karma
Kennen,Udyr,Yasuo,Ezreal,Nami,True,Fiora,Elise,Yone,Lucian,Karma
Yorick,Brand,Ambessa,Sivir,Elise,True,Shen,Lillia,Naafiri,Jinx,Alistar
Jax,Khazix,Hwei,Draven,Soraka,False,Yone,Viego,Sylas,Ezreal,Leona
Yasuo,Naafiri,Azir,Lucian,Milio,True,Ornn,Lillia,Zed,Varus,Soraka
Fiora,Gwen,TwistedFate,Lucian,Senna,False,Jax,Karthus,Corki,Ezreal,Karma
Jayce,Skarner,Zoe,Ziggs,Nautilus,True,Corki,Viego,Taliyah,Draven,Leona
Irelia,Vi,TwistedFate,Ezreal,Alistar,False,Jax,Volibear,Galio,Kaisa,Nidalee
Riven,Udyr,Orianna,Ezreal,Alistar,True,Jax,Naafiri,Sylas,Zeri,Sona
Rumble,Morgana,Kayn,Jhin,Janna,True,Yorick,Hecarim,Orianna,MissFortune,Nautilus
Yorick,Talon,Viktor,Aphelios,Braum,False,Singed,LeeSin,Yone,Taliyah,Senna
Gwen,JarvanIV,Mel,Lucian,Yuumi,False,Jayce,Maokai,Katarina,Zeri,Lulu
Kayle,Nidalee,Yone,Ezreal,Rell,False,Urgot,Lillia,Viktor,Lux,Senna
Aatrox,Gragas,Yasuo,Kaisa,Rell,False,Olaf,Talon,Sylas,Lucian,Nidalee
Varus,Naafiri,Zac,Jhin,Nautilus,False,Aurora,Vi,Kayle,Lucian,Poppy
Renekton,JarvanIV,Cassiopeia,Corki,Alistar,True,Aatrox,Sylas,Ekko,Jhin,Sona
Kled,Naafiri,Leblanc,Ezreal,Leona,False,Urgot,Hecarim,Orianna,Tristana,Braum
Aurora,Pantheon,Leblanc,Lucian,Yuumi,True,Shen,Amumu,Yasuo,Zeri,Rell
Shen,Naafiri,Galio,Tristana,Pyke,False,Nidalee,Vi,Leblanc,Xayah,Rakan
Fiora,Lillia,Yasuo,Lucian,Nami,True,Jax,Gwen,Irelia,Tristana,Rakan
Yone,Pantheon,Sylas,Ezreal,Karma,False,Gangplank,FiddleSticks,KSante,Lucian,Sona
Caitlyn,DrMundo,Hwei,Sivir,Soraka,True,Jax,Karthus,Tristana,Ezreal,Alistar
Rumble,Naafiri,Ryze,Lucian,Milio,False,Ambessa,Nidalee,Jayce,Zeri,Rakan
Ornn,Shaco,Viktor,Ashe,Neeko,True,Irelia,Graves,Sylas,Jinx,Bard
Malphite,Kayn,Sylas,Jinx,Alistar,False,Yorick,Gwen,Yone,Kaisa,Pyke
Vladimir,Volibear,Ryze,Jinx,Rell,False,Jax,Udyr,Zeri,Irelia,Senna
Ambessa,XinZhao,Ahri,Jhin,Karma,True,Sylas,Pantheon,Taliyah,Varus,Neeko
Shen,FiddleSticks,Syndra,Jhin,Nautilus,False,Renekton,XinZhao,Viktor,MissFortune,Ashe
Ambessa,Kayn,Leblanc,Hwei,Rakan,False,Camille,Naafiri,Rumble,Varus,Karma
Annie,Naafiri,MissFortune,Kalista,Neeko,False,Irelia,Rumble,Smolder,Seraphine,JarvanIV
Ornn,Naafiri,MissFortune,Lucian,Braum,False,Singed,RekSai,Zeri,Hwei,Alistar
Shen,JarvanIV,Taliyah,Ezreal,Milio,False,Garen,XinZhao,Zoe,Aphelios,Thresh
KSante,JarvanIV,Azir,Caitlyn,FiddleSticks,True,Kayle,Vi,Sylas,Mel,Bard
Gragas,Viego,Azir,Kaisa,Alistar,False,Shen,Nunu,Syndra,Corki,Nautilus
Nasus,Lillia,Lissandra,Caitlyn,Nautilus,False,Olaf,LeeSin,Viktor,Hwei,Senna
Lissandra,Shaco,Azir,Jinx,Janna,True,Sylas,Pantheon,Lux,Yasuo,Soraka
Jax,Gwen,Jayce,Xayah,Rakan,False,Gangplank,Naafiri,Irelia,Jhin,Alistar
Zed,Volibear,Lux,Kaisa,Poppy,True,Nidalee,Naafiri,Lissandra,Lucian,Alistar
Gwen,Hecarim,Zed,Xayah,Rakan,True,Renekton,Naafiri,Taliyah,Kaisa,FiddleSticks
Lissandra,Belveth,Varus,Ziggs,Nautilus,True,Kled,JarvanIV,Mel,Lucian,Karma
Aurora,Vi,Mel,Yasuo,Alistar,False,Sion,Poppy,Vex,Ashe,Rumble
Sion,Rengar,Orianna,Jhin,Alistar,False,Teemo,Neeko,Corki,Varus,Pyke
Urgot,Viego,Taliyah,Jhin,Alistar,False,Azir,Gragas,Zed,Caitlyn,Karma
Fiora,Poppy,Sylas,MissFortune,Alistar,True,Kayle,Graves,Ryze,KogMaw,Ashe
Sett,Nidalee,Smolder,Jhin,Nautilus,False,Gangplank,Volibear,Syndra,Corki,Rell
Volibear,Taliyah,Chogath,MissFortune,Janna,True,Teemo,DrMundo,Yone,Lux,Alistar
Jayce,Taliyah,Naafiri,Varus,FiddleSticks,True,Ornn,Brand,Tristana,MissFortune,Alistar
Singed,Taliyah,Yone,Jhin,FiddleSticks,False,Yasuo,Naafiri,Neeko,Tristana,Alistar
Darius,XinZhao,Sylas,AurelionSol,Alistar,True,Singed,Lillia,Zed,Jhin,Rakan
Lissandra,Naafiri,Galio,Sivir,Nami,False,Aatrox,Pantheon,Sylas,Xerath,Senna
Rumble,Vi,Sylas,Smolder,Elise,True,DrMundo,Zed,TwistedFate,Jhin,Alistar
Urgot,Vi,Galio,MissFortune,Zilean,True,Nasus,Ekko,TwistedFate,Varus,Rell
Nocturne,Kindred,Sylas,Urgot,Alistar,True,Volibear,Gwen,Yone,Xayah,Braum
Garen,XinZhao,Sylas,Xayah,Pantheon,True,Camille,Vi,Kennen,Syndra,Rakan
Jax,Zac,Yasuo,Lucian,Yuumi,False,Ambessa,Darius,TwistedFate,Corki,Janna
Nasus,LeeSin,Syndra,Aphelios,Milio,False,Jax,Zyra,Viktor,Xayah,Nami
Sett,Zyra,Smolder,Ezreal,Karma,True,Gwen,Vi,Azir,Varus,Alistar
Gwen,Zyra,Corki,KogMaw,Braum,True,Vladimir,MonkeyKing,Naafiri,Kaisa,Alistar
Ambessa,LeeSin,Zoe,Jhin,Soraka,False,Nocturne,Pantheon,Ryze,Ezreal,Leona
Gwen,Ambessa,Taliyah,Sivir,Braum,True,Sett,Briar,Neeko,Tristana,Alistar
Sett,Ambessa,Taliyah,Kaisa,Alistar,False,Gwen,Viego,Neeko,Ezreal,Gragas
Tryndamere,Ekko,Tristana,Ezreal,Alistar,False,Shen,Rumble,Smolder,Corki,Gragas
Singed,XinZhao,Ryze,Draven,Nautilus,False,Garen,Poppy,Taliyah,Varus,Braum
Riven,Gragas,Corki,MissFortune,Pyke,True,Poppy,Gwen,Tristana,Karthus,Nautilus
Fiora,LeeSin,Lissandra,Jhin,Nautilus,True,Teemo,Hecarim,Ambessa,Tristana,Rell
Camille,Pantheon,Xerath,Xayah,Rakan,True,Yasuo,Kayn,Aurora,Kaisa,Nautilus
Yone,Khazix,Renekton,Zyra,Rell,True,Vladimir,Nocturne,Diana,Aurora,Bard
Jax,Naafiri,Neeko,Sivir,Lulu,True,Quinn,Zyra,Lucian,Draven,Janna
Ambessa,Elise,Lissandra,Lucian,Nami,True,Singed,Zed,Karma,Tristana,Pantheon
Ambessa,Udyr,Zeri,Syndra,Nautilus,False,Renekton,Zyra,Pyke,Ezreal,Braum
Gangplank,Rengar,Sylas,Kaisa,Nautilus,True,Kayle,Zed,Lissandra,Mel,Rell
Gangplank,Rengar,Sylas,Azir,Lulu,True,Fiora,Kayn,Taliyah,Mel,Nautilus
KSante,Ekko,Yasuo,Tristana,Nautilus,True,Ambessa,Warwick,Orianna,Ezreal,Nunu
Gnar,LeeSin,Ahri,Corki,Karma,True,Nasus,Viego,Sylas,Lucian,Nunu
Vayne,DrMundo,Sylas,Jinx,Lulu,False,Azir,Ekko,Zed,Corki,Nautilus
Warwick,Zyra,Yasuo,Tristana,Pyke,False,Azir,DrMundo,Sett,Sivir,Lulu
Darius,LeeSin,Hwei,Tristana,Bard,False,Riven,Diana,Vladimir,Zeri,Lulu
Ambessa,Graves,Veigar,Lucian,Braum,True,Riven,Khazix,Sylas,Corki,Nautilus
Aatrox,Zyra,Ahri,Caitlyn,Neeko,False,Malphite,Graves,Syndra,Jhin,Nautilus
Renekton,Yasuo,Lissandra,Tristana,Janna,True,Garen,Taliyah,Leblanc,Sivir,Yuumi
Jayce,Kindred,Viktor,Caitlyn,Janna,True,Zed,Zyra,Zoe,Corki,Nautilus
Garen,RekSai,Ahri,Ezreal,Zoe,True,Fiora,Rengar,Gwen,Kaisa,Nautilus
Riven,Gwen,Corki,Sivir,Nautilus,True,Jax,Viego,Azir,Tristana,Alistar
Vayne,RekSai,Taliyah,Tristana,Rell,False,Kayle,Rengar,Orianna,Jinx,Lulu
Irelia,Udyr,Akshan,Syndra,Poppy,False,Urgot,JarvanIV,Aurora,Aphelios,Pyke
,Jayce,Viktor,Mel,Leona,False,Ezreal,Janna,Ryze,Riven,
Jayce,Volibear,Orianna,Ashe,Taric,False,Riven,Taliyah,Lucian,Jhin,Rell
Kaisa,Qiyana,Aurora,Irelia,Poppy,False,Volibear,Graves,Sylas,Corki,Renata
Urgot,Volibear,Katarina,Ashe,Senna,False,Fiora,Udyr,Azir,KogMaw,Milio
Jayce,Karthus,Galio,Corki,Poppy,False,Olaf,Taliyah,Syndra,Tristana,Rell
Riven,Elise,Jayce,Corki,Poppy,True,Warwick,Karthus,Akshan,Ezreal,Rell
Vayne,Ekko,Veigar,Jhin,Braum,True,Jayce,Briar,Viktor,Corki,Nami
